alder,TRUE
aldol,FALSE
aleck,FALSE
alecs,FALSE
alefs,FALSE
aleft,FALSE
aleph,FALSE
alert,TRUE
alews,FALSE
aleye,FALSE
alfas,FALSE
algae,TRUE
algal,FALSE
algas,FALSE
algid,FALSE
algin,FALSE
algor,FALSE
algum,FALSE
alias,TRUE
alibi,TRUE
alien,TRUE
alifs,FALSE
align,TRUE
alike,TRUE
aline,FALSE
alist,FALSE
alive,TRUE
aliya,FALSE
alkie,FALSE
alkos,FALSE
alkyd,TRUE
alkyl,FALSE
allay,TRUE
allee,FALSE
allel,FALSE
alley,TRUE
allis,FALSE
allod,FALSE
allot,TRUE
allow,TRUE
alloy,TRUE
allyl,FALSE
almah,FALSE
almas,FALSE
almeh,FALSE
almes,FALSE
almud,FALSE
almug,FALSE
alods,FALSE
aloed,FALSE
aloes,TRUE
aloft,TRUE
aloha,TRUE
aloin,FALSE
alone,TRUE
along,TRUE
aloof,TRUE
aloos,FALSE
aloud,TRUE
alowe,FALSE
alpha,TRUE
altar,TRUE
alter,TRUE
altho,FALSE
altos,TRUE
alula,FALSE
alums,FALSE
alure,FALSE
alvar,FALSE
alway,FALSE
amahs,FALSE
amain,FALSE
amass,TRUE
amate,FALSE
amaut,FALSE
amaze,TRUE
amban,FALSE
amber,TRUE
ambit,TRUE
amble,TRUE
ambos,FALSE
ambry,FALSE
ameba,FALSE
ameer,FALSE
amend,TRUE
amene,FALSE
amens,FALSE
ament,FALSE
amias,FALSE
amice,FALSE
amici,TRUE
amide,TRUE
amido,FALSE
amids,FALSE
amies,TRUE
amiga,FALSE
amigo,TRUE
amine,TRUE
amino,TRUE
amins,FALSE
amirs,FALSE
amiss,TRUE
amity,TRUE
amlas,FALSE
amman,TRUE
ammon,FALSE
ammos,FALSE
amnia,FALSE
amnic,FALSE
amnio,FALSE
amoks,FALSE
amole,FALSE
among,TRUE
amort,FALSE
amour,TRUE
amove,FALSE
amowt,FALSE
amped,FALSE
ample,TRUE
amply,TRUE
ampul,FALSE
amrit,FALSE
amuck,TRUE
amuse,TRUE
amyls,FALSE
anana,FALSE
anata,FALSE
ancho,FALSE
ancle,FALSE
ancon,FALSE
andro,FALSE
anear,FALSE
anele,FALSE
anent,TRUE
angas,FALSE
angel,TRUE
anger,TRUE
angle,TRUE
anglo,TRUE
angry,TRUE
angst,TRUE
anigh,FALSE
anile,FALSE
anils,FALSE
anima,TRUE
anime,FALSE
animi,FALSE
anion,TRUE
anise,TRUE
anker,FALSE
ankhs,FALSE
ankle,TRUE
ankus,FALSE
anlas,FALSE
annal,FALSE
annas,FALSE
annat,FALSE
annex,TRUE
annoy,TRUE
annul,TRUE
anoas,FALSE
anode,TRUE
anole,FALSE
anomy,FALSE
ansae,FALSE
antae,FALSE
antar,FALSE
antas,FALSE
anted,TRUE
antes,TRUE
antic,TRUE
antis,TRUE
antra,FALSE
antre,FALSE
antsy,FALSE
anura,FALSE
anvil,TRUE
anyon,FALSE
aorta,TRUE
apace,TRUE
apage,FALSE
apaid,FALSE
apart,TRUE
apayd,FALSE
apays,FALSE
apeak,FALSE
apeek,FALSE
apers,FALSE
apert,FALSE
apery,FALSE
apgar,FALSE
aphid,TRUE
aphis,FALSE
apian,FALSE
aping,TRUE
apiol,FALSE
apish,TRUE
apism,FALSE
apnea,TRUE
apode,FALSE
apods,FALSE
apoop,FALSE
aport,FALSE
appal,FALSE
appay,FALSE
appel,FALSE
apple,TRUE
apply,TRUE
appro,FALSE
appui,FALSE
appuy,FALSE
apres,FALSE
apron,TRUE
apses,TRUE
apsis,FALSE
apsos,FALSE
apted,FALSE
apter,FALSE
aptly,TRUE
aquae,FALSE
aquas,FALSE
araba,FALSE
araks,FALSE
arame,FALSE
arars,FALSE
arbas,FALSE
arbor,TRUE
arced,TRUE
archi,FALSE
arcos,FALSE
arcus,FALSE
ardeb,FALSE
ardor,TRUE
ardri,FALSE
aread,FALSE
areae,FALSE
areal,FALSE
arear,FALSE
areas,TRUE
areca,FALSE
aredd,FALSE
arede,FALSE
arefy,FALSE
areic,FALSE
arena,TRUE
arene,FALSE
arepa,FALSE
arere,TRUE
arete,FALSE
arets,FALSE
arett,FALSE
argal,FALSE
argan,FALSE
argil,TRUE
argle,FALSE
argol,FALSE
argon,TRUE
argot,TRUE
argue,TRUE
argus,TRUE
arhat,FALSE
arias,TRUE
ariel,FALSE
ariki,FALSE
arils,TRUE
ariot,FALSE
arise,TRUE
arish,FALSE
arked,FALSE
arled,FALSE
arles,TRUE
armed,TRUE
armer,FALSE
armet,FALSE
armil,FALSE
armor,TRUE
arnas,FALSE
arnut,FALSE
aroba,FALSE
aroha,FALSE
aroid,FALSE
aroma,TRUE
arose,TRUE
arpas,FALSE
arpen,FALSE
arrah,FALSE
arras,FALSE
array,TRUE
arret,FALSE
arris,FALSE
arrow,TRUE
arroz,FALSE
arsed,FALSE
arses,FALSE
arsey,FALSE
arsis,FALSE
arson,TRUE
artal,FALSE
artel,FALSE
artic,FALSE
artis,TRUE
artsy,FALSE
aruhe,FALSE
arums,FALSE
arval,FALSE
arvee,FALSE
arvos,FALSE
aryls,TRUE
asana,FALSE
ascon,FALSE
ascot,TRUE
ascus,FALSE
asdic,FALSE
ashed,FALSE
ashen,TRUE
ashes,TRUE
ashet,FALSE
aside,TRUE
asked,TRUE
asker,FALSE
askew,TRUE
askoi,FALSE
askos,FALSE
aspen,TRUE
asper,FALSE
aspic,TRUE
aspie,FALSE
aspis,FALSE
aspro,FALSE
assai,FALSE
assam,TRUE
assay,TRUE
asses,TRUE
asset,TRUE
assez,FALSE
assot,FALSE
aster,TRUE
astir,TRUE
astun,FALSE
asura,FALSE
asway,FALSE
aswim,FALSE
asyla,FALSE
ataps,FALSE
ataxy,FALSE
atigi,FALSE
atilt,FALSE
atimy,FALSE
atlas,TRUE
atman,FALSE
atmas,FALSE
atmos,FALSE
atocs,FALSE
atoke,FALSE
atoks,FALSE
atoll,TRUE
atoms,TRUE
atomy,FALSE
atone,TRUE
atony,FALSE
atopy,FALSE
atria,TRUE
atrip,FALSE
attap,FALSE
attar,TRUE
attic,TRUE
atuas,FALSE
audad,FALSE
audio,TRUE
audit,TRUE
auger,TRUE
aught,TRUE
augur,TRUE
aulas,FALSE
aulic,FALSE
auloi,FALSE
aulos,FALSE
aumil,FALSE
aunes,FALSE
aunts,TRUE
aunty,TRUE
aurae,FALSE
aural,TRUE
aurar,FALSE
auras,TRUE
aurei,FALSE
aures,FALSE
auric,FALSE
auris,FALSE
aurum,FALSE
autos,TRUE
auxin,FALSE
avail,TRUE
avale,FALSE
avant,TRUE
avast,FALSE
avels,FALSE
avens,FALSE
avers,TRUE
avert,TRUE
avgas,FALSE
avian,TRUE
avine,FALSE
avion,FALSE
avise,FALSE
aviso,FALSE
avize,FALSE
avoid,TRUE
avows,TRUE
avyze,FALSE
await,TRUE
awake,TRUE
award,TRUE
aware,TRUE
awarn,FALSE
awash,TRUE
awato,FALSE
awave,FALSE
aways,FALSE
awdls,FALSE
aweel,FALSE
aweto,FALSE
awful,TRUE
awing,TRUE
awmry,FALSE
awned,FALSE
awner,FALSE
awoke,TRUE
awols,FALSE
awork,FALSE
axels,FALSE
axial,TRUE
axile,FALSE
axils,FALSE
axing,TRUE
axiom,TRUE
axion,FALSE
axite,FALSE
axled,FALSE
axles,TRUE
axman,FALSE
axmen,FALSE
axoid,FALSE
axone,FALSE
axons,TRUE
ayahs,FALSE
ayaya,FALSE
ayelp,FALSE
aygre,FALSE
ayins,FALSE
ayont,FALSE
ayres,FALSE
ayrie,FALSE
azans,FALSE
azide,FALSE
azido,FALSE
azine,FALSE
azlon,FALSE
azoic,FALSE
azole,FALSE
azons,FALSE
azote,FALSE
azoth,FALSE
azuki,FALSE
azure,TRUE
azurn,FALSE
azury,FALSE
azygy,FALSE
azyme,FALSE
azyms,FALSE
baaed,FALSE
baals,FALSE
babas,TRUE
babel,TRUE
babes,TRUE
babka,FALSE
baboo,FALSE
babul,FALSE
babus,FALSE
bacca,FALSE
bacco,FALSE
baccy,FALSE
bacha,FALSE
bachs,FALSE
backs,TRUE
bacon,TRUE
baddy,FALSE
badge,TRUE
badly,TRUE
baels,FALSE
baffs,FALSE
baffy,FALSE
bafts,FALSE
bagel,TRUE
baggy,TRUE
baghs,FALSE
bagie,FALSE
bahts,FALSE
bahus,FALSE
bahut,FALSE
bails,TRUE
bairn,FALSE
baisa,FALSE
baith,FALSE
baits,TRUE
baiza,FALSE
baize,TRUE
bajan,FALSE
bajra,FALSE
bajri,FALSE
bajus,FALSE
baked,TRUE
baken,FALSE
baker,TRUE
bakes,TRUE
bakra,FALSE
balas,FALSE
balds,FALSE
baldy,FALSE
baled,TRUE
baler,TRUE
bales,TRUE
balks,TRUE
balky,TRUE
balls,TRUE
bally,FALSE
balms,TRUE
balmy,TRUE
baloo,FALSE
balsa,TRUE
balti,FALSE
balun,FALSE
balus,FALSE
bambi,TRUE
banak,FALSE
banal,TRUE
banco,TRUE
bancs,TRUE
banda,FALSE
bandh,FALSE
bands,TRUE
bandy,TRUE
baned,FALSE
banes,FALSE
bangs,TRUE
bania,FALSE
banjo,TRUE
banks,TRUE
banns,TRUE
bants,FALSE
bantu,TRUE
banty,FALSE
banya,FALSE
bapus,FALSE
barbe,FALSE
barbs,TRUE
barby,FALSE
barca,FALSE
barde,FALSE
bardo,FALSE
bards,TRUE
bardy,FALSE
bared,TRUE
barer,TRUE
bares,TRUE
barfi,FALSE
barfs,FALSE
barge,TRUE
baric,FALSE
barks,TRUE
barky,FALSE
barms,FALSE
barmy,TRUE
barns,TRUE
barny,FALSE
baron,TRUE
barps,FALSE
barra,FALSE
barre,FALSE
barro,FALSE
barry,TRUE
barye,FALSE
basal,TRUE
basan,FALSE
based,TRUE
basen,FALSE
baser,TRUE
bases,TRUE
basho,FALSE
basic,TRUE
basij,FALSE
basil,TRUE
basin,TRUE
basis,TRUE
basks,TRUE
bason,FALSE
basse,FALSE
bassi,FALSE
basso,FALSE
bassy,FALSE
basta,FALSE
baste,TRUE
basti,FALSE
basto,FALSE
basts,FALSE
batch,TRUE
bated,TRUE
bates,TRUE
bathe,TRUE
baths,TRUE
batik,TRUE
baton,TRUE
batta,FALSE
batts,FALSE
battu,FALSE
batty,TRUE
bauds,FALSE
bauks,FALSE
baulk,TRUE
baurs,FALSE
bavin,FALSE
bawds,TRUE
bawdy,TRUE
bawks,FALSE
bawls,TRUE
bawns,FALSE
bawrs,FALSE
bawty,FALSE
bayed,TRUE
bayer,TRUE
bayes,FALSE
bayle,FALSE
bayou,TRUE
bayts,FALSE
bazar,FALSE
bazoo,FALSE
beach,TRUE
beads,TRUE
beady,TRUE
beaks,TRUE
beaky,FALSE
beals,FALSE
beams,TRUE
beamy,FALSE
beano,FALSE
beans,TRUE
beany,FALSE
beard,TRUE
beare,FALSE
bears,TRUE
beast,TRUE
beath,FALSE
beats,TRUE
beaty,FALSE
beaus,FALSE
beaut,FALSE
beaux,TRUE
bebop,TRUE
becap,FALSE
becke,FALSE
becks,FALSE
bedad,FALSE
bedel,TRUE
bedes,FALSE
bedew,TRUE
bedim,FALSE
bedye,FALSE
beech,TRUE
beedi,FALSE
beefs,TRUE
beefy,TRUE
beeps,TRUE
beers,TRUE
beery,FALSE
beets,TRUE
befit,TRUE
befog,TRUE
begad,FALSE
began,TRUE
begar,FALSE
begat,FALSE
begem,FALSE
beget,TRUE
begin,TRUE
begot,TRUE
begum,FALSE
begun,TRUE
beige,TRUE
beigy,FALSE
being,TRUE
beins,FALSE
bekah,FALSE
belah,FALSE
belar,FALSE
belay,TRUE
belch,TRUE
belee,FALSE
belga,FALSE
belie,TRUE
belle,TRUE
bells,TRUE
belly,TRUE
belon,FALSE
below,TRUE
belts,TRUE
bemad,FALSE
bemas,FALSE
bemix,FALSE
bemud,FALSE
bench,TRUE
bends,TRUE
bendy,FALSE
benes,FALSE
benet,FALSE
benga,FALSE
benis,FALSE
benne,FALSE
benni,FALSE
benny,FALSE
bento,FALSE
bents,TRUE
benty,FALSE
bepat,FALSE
beray,FALSE
beres,FALSE
beret,TRUE
bergs,TRUE
berko,FALSE
berks,FALSE
berme,FALSE
berms,TRUE
berob,FALSE
berry,TRUE
berth,TRUE
beryl,TRUE
besat,FALSE
besaw,FALSE
besee,FALSE
beses,FALSE
beset,TRUE
besit,FALSE
besom,FALSE
besot,FALSE
besti,FALSE
bests,TRUE
betas,TRUE
beted,FALSE
betel,TRUE
betes,FALSE
beths,FALSE
betid,FALSE
beton,FALSE
betta,FALSE
betty,TRUE
bevel,TRUE
bever,FALSE
bevor,FALSE
bevue,FALSE
bevvy,FALSE
bewet,FALSE
bewig,FALSE
bezel,TRUE
bezes,FALSE
bezil,FALSE
bezzy,FALSE
bhais,FALSE
bhaji,FALSE
bhang,FALSE
bhats,FALSE
bhels,FALSE
bhoot,FALSE
bhuna,FALSE
bhuts,FALSE
biach,FALSE
biali,FALSE
bialy,FALSE
bibbs,FALSE
bibes,FALSE
bible,TRUE
biccy,FALSE
bicep,FALSE
bices,FALSE
biddy,TRUE
bided,TRUE
bider,FALSE
bides,TRUE
bidet,TRUE
bidis,FALSE
bidon,FALSE
bield,FALSE
biers,TRUE
biffo,FALSE
biffs,FALSE
biffy,FALSE
bifid,FALSE
bigae,FALSE
biggs,FALSE
biggy,FALSE
bigha,FALSE
bight,TRUE
bigly,FALSE
bigos,FALSE
bigot,TRUE
bijou,TRUE
biked,TRUE
biker,TRUE
bikes,TRUE
bikie,FALSE
bilbo,TRUE
bilby,FALSE
biled,FALSE
biles,FALSE
bilge,TRUE
bilgy,FALSE
bilks,TRUE
bills,TRUE
billy,TRUE
bimah,FALSE
bimas,FALSE
bimbo,TRUE
binal,FALSE
bindi,FALSE
binds,TRUE
biner,FALSE
bines,FALSE
binge,TRUE
bingo,TRUE
bings,FALSE
bingy,FALSE
binit,FALSE
binks,FALSE
bints,FALSE
biogs,FALSE
biome,TRUE
biont,FALSE
biota,TRUE
biped,TRUE
bipod,FALSE
birch,TRUE
birds,TRUE
birks,FALSE
birle,FALSE
birls,FALSE
biros,FALSE
birrs,FALSE
birse,FALSE
birsy,FALSE
birth,TRUE
bises,FALSE
bisks,FALSE
bisom,FALSE
bison,TRUE
bitch,TRUE
biter,TRUE
bites,TRUE
bitos,FALSE
bitou,FALSE
bitsy,FALSE
bitte,FALSE
bitts,FALSE
bitty,TRUE
bivia,FALSE
bivvy,FALSE
bizes,FALSE
bizzo,FALSE
bizzy,FALSE
blabs,TRUE
black,TRUE
blade,TRUE
blads,FALSE
blady,FALSE
blaer,FALSE
blaes,FALSE
blaff,FALSE
blags,FALSE
blahs,TRUE
blain,FALSE
blame,TRUE
blams,FALSE
bland,TRUE
blank,TRUE
blare,TRUE
blart,FALSE
blase,FALSE
blash,FALSE
blast,TRUE
blate,FALSE
blats,FALSE
blatt,FALSE
blaud,FALSE
blawn,FALSE
blaws,FALSE
blays,FALSE
blaze,TRUE
bleak,TRUE
blear,TRUE
bleat,TRUE
blebs,TRUE
blech,FALSE
bleed,TRUE
bleep,TRUE
blees,TRUE
blend,TRUE
blent,FALSE
blert,FALSE
bless,TRUE
blest,TRUE
blets,FALSE
bleys,FALSE
blimp,TRUE
blimy,FALSE
blind,TRUE
bling,FALSE
blini,FALSE
blink,TRUE
blins,FALSE
bliny,FALSE
blips,TRUE
bliss,TRUE
blist,FALSE
blite,FALSE
blits,FALSE
blitz,TRUE
blive,FALSE
bloat,TRUE
blobs,TRUE
block,TRUE
blocs,TRUE
blogs,FALSE
bloke,TRUE
blond,TRUE
blood,TRUE
blook,FALSE
bloom,TRUE
bloop,FALSE
blore,FALSE
blots,TRUE
blown,TRUE
blows,TRUE
blowy,FALSE
blubs,FALSE
blude,FALSE
bluds,FALSE
bludy,FALSE
blued,FALSE
bluer,TRUE
blues,TRUE
bluet,FALSE
bluey,FALSE
bluff,TRUE
bluid,FALSE
blume,FALSE
blunk,FALSE
blunt,TRUE
blurb,TRUE
blurs,TRUE
blurt,TRUE
blush,TRUE
blype,FALSE
boabs,FALSE
boaks,FALSE
board,TRUE
boars,TRUE
boart,FALSE
boast,TRUE
boats,TRUE
bobac,FALSE
bobak,FALSE
bobas,FALSE
bobby,TRUE
bobol,FALSE
bobos,FALSE
bocca,FALSE
bocce,FALSE
bocci,FALSE
boche,FALSE
bocks,FALSE
boded,TRUE
bodes,TRUE
bodge,FALSE
bodhi,FALSE
bodle,FALSE
boeps,FALSE
boets,FALSE
boeuf,FALSE
boffo,FALSE
boffs,FALSE
bogan,FALSE
bogey,TRUE
boggy,TRUE
bogie,TRUE
bogle,FALSE
bogue,FALSE
bogus,TRUE
bohea,FALSE
bohos,FALSE
boils,TRUE
boing,FALSE
boink,FALSE
boite,FALSE
boked,FALSE
bokeh,FALSE
bokes,FALSE
bokos,FALSE
bolar,FALSE
bolas,TRUE
bolds,FALSE
boles,TRUE
bolix,FALSE
bolls,TRUE
bolos,TRUE
bolts,TRUE
bolus,TRUE
bomas,FALSE
bombe,TRUE
bombo,FALSE
bombs,TRUE
bonce,FALSE
bonds,TRUE
boned,TRUE
boner,TRUE
bones,TRUE
boney,FALSE
bongo,TRUE
bongs,TRUE
bonie,FALSE
bonks,FALSE
bonne,FALSE
bonny,TRUE
bonus,TRUE
bonza,FALSE
bonze,TRUE
booai,FALSE
booay,FALSE
boobs,TRUE
booby,TRUE
boody,FALSE
booed,TRUE
boofy,FALSE
boogy,FALSE
boohs,FALSE
books,TRUE
booky,FALSE
bools,FALSE
booms,TRUE
boomy,FALSE
boong,FALSE
boons,TRUE
boord,FALSE
boors,TRUE
boose,FALSE
boost,TRUE
booth,TRUE
boots,TRUE
booty,TRUE
booze,TRUE
boozy,TRUE
boppy,FALSE
borak,FALSE
boral,FALSE
boras,FALSE
borax,TRUE
borde,FALSE
bords,FALSE
bored,TRUE
boree,FALSE
borel,FALSE
borer,TRUE
bores,TRUE
borgo,FALSE
boric,TRUE
borks,FALSE
borms,FALSE
borna,FALSE
borne,TRUE
boron,TRUE
borts,FALSE
borty,FALSE
bortz,FALSE
bosie,FALSE
bosks,FALSE
bosky,TRUE
bosom,TRUE
boson,TRUE
bossy,TRUE
bosun,TRUE
botas,FALSE
botch,TRUE
botel,FALSE
botes,FALSE
bothy,FALSE
botte,FALSE
botts,FALSE
botty,FALSE
bouge,FALSE
bough,TRUE
bouks,FALSE
boule,FALSE
boult,FALSE
bound,TRUE
bouns,FALSE
bourd,FALSE
bourg,FALSE
bourn,FALSE
bouse,FALSE
bousy,FALSE
bouts,TRUE
bovid,FALSE
bowat,FALSE
bowed,TRUE
bowel,TRUE
bower,TRUE
bowes,TRUE
bowet,FALSE
bowie,TRUE
bowls,TRUE
bowne,FALSE
bowrs,FALSE
bowse,FALSE
boxed,TRUE
boxen,FALSE
boxer,TRUE
boxes,TRUE
boxla,FALSE
boxty,FALSE
boyar,TRUE
boyau,FALSE
boyed,FALSE
boyfs,FALSE
boygs,FALSE
boyla,FALSE
boyos,FALSE
boysy,FALSE
bozos,TRUE
braai,FALSE
brace,TRUE
brach,TRUE
brack,FALSE
bract,TRUE
brads,TRUE
braes,TRUE
brags,TRUE
braid,TRUE
brail,FALSE
brain,TRUE
brake,TRUE
braks,FALSE
braky,FALSE
brame,FALSE
brand,TRUE
brane,FALSE
brank,FALSE
brans,FALSE
brant,FALSE
brash,TRUE
brass,TRUE
brast,FALSE
brats,TRUE
brava,TRUE
brave,TRUE
bravi,FALSE
bravo,TRUE
brawl,TRUE
brawn,TRUE
braws,FALSE
braxy,FALSE
brays,TRUE
braza,FALSE
braze,TRUE
bread,TRUE
break,TRUE
bream,TRUE
brede,FALSE
breds,FALSE
breed,TRUE
breem,FALSE
breer,FALSE
brees,FALSE
breid,FALSE
breis,FALSE
breme,FALSE
brens,FALSE
brent,FALSE
brere,FALSE
brers,FALSE
breve,TRUE
brews,TRUE
breys,FALSE
briar,TRUE
bribe,TRUE
brick,TRUE
bride,TRUE
brief,TRUE
brier,TRUE
bries,FALSE
brigs,TRUE
briki,FALSE
briks,FALSE
brill,FALSE
brims,TRUE
brine,TRUE
bring,TRUE
brink,TRUE
brins,FALSE
briny,TRUE
brios,FALSE
brise,FALSE
brisk,TRUE
briss,FALSE
brith,FALSE
brits,TRUE
britt,FALSE
brize,FALSE
broad,TRUE
broch,FALSE
brock,FALSE
brods,FALSE
brogh,FALSE
brogs,FALSE
broil,TRUE
broke,TRUE
brome,FALSE
bromo,FALSE
bronc,FALSE
brond,FALSE
brood,TRUE
brook,TRUE
brool,FALSE
broom,TRUE
broos,FALSE
brose,FALSE
brosy,FALSE
broth,TRUE
brown,TRUE
brows,TRUE
brugh,FALSE
bruin,TRUE
bruit,TRUE
brule,FALSE
brume,TRUE
brung,FALSE
brunt,TRUE
brush,TRUE
brusk,FALSE
brust,FALSE
brute,TRUE
bruts,FALSE
buats,FALSE
buaze,FALSE
bubal,FALSE
bubas,FALSE
bubba,FALSE
bubbe,FALSE
bubby,FALSE
bubus,FALSE
buchu,FALSE
bucko,FALSE
bucks,TRUE
bucku,FALSE
budas,FALSE
buddy,TRUE
budge,TRUE
budis,FALSE
budos,FALSE
buffa,FALSE
buffe,FALSE
buffi,FALSE
buffo,TRUE
buffs,TRUE
buffy,FALSE
bufos,FALSE
bufty,FALSE
buggy,TRUE
bugle,TRUE
buhls,FALSE
buhrs,FALSE
buiks,FALSE
build,TRUE
built,TRUE
buist,FALSE
bukes,FALSE
bulbs,TRUE
bulge,TRUE
bulgy,TRUE
bulks,TRUE
bulky,TRUE
bulla,FALSE
bulls,TRUE
bully,TRUE
bulse,FALSE
bumbo,FALSE
bumfs,FALSE
bumph,FALSE
bumps,TRUE
bumpy,TRUE
bunas,FALSE
bunce,FALSE
bunch,TRUE
bunco,FALSE
bunde,FALSE
bundh,FALSE
bunds,FALSE
bundt,FALSE
bundu,FALSE
bundy,FALSE
bungs,TRUE
bungy,FALSE
bunia,FALSE
bunje,FALSE
bunjy,FALSE
bunko,FALSE
bunks,TRUE
bunns,FALSE
bunny,TRUE
bunts,TRUE
bunty,FALSE
bunya,FALSE
buoys,TRUE
buppy,FALSE
buran,FALSE
buras,FALSE
burbs,FALSE
burds,FALSE
buret,FALSE
burfi,FALSE
burgh,TRUE
burgs,TRUE
burin,TRUE
burka,FALSE
burke,TRUE
burks,FALSE
burls,TRUE
burly,TRUE
burns,TRUE
burnt,TRUE
buroo,FALSE
burps,TRUE
burqa,FALSE
burro,TRUE
burrs,TRUE
burry,FALSE
bursa,FALSE
burse,FALSE
burst,TRUE
busby,FALSE
bused,FALSE
buses,TRUE
bushy,TRUE
busks,FALSE
busky,FALSE
bussu,FALSE
busti,FALSE
busts,TRUE
busty,FALSE
butch,TRUE
buteo,FALSE
butes,FALSE
butle,FALSE
butoh,FALSE
butte,TRUE
butts,TRUE
butty,FALSE
butut,FALSE
butyl,TRUE
buxom,TRUE
buyer,TRUE
buzzy,FALSE
bwana,FALSE
bwazi,FALSE
byded,FALSE
bydes,FALSE
byked,FALSE
bykes,FALSE
bylaw,TRUE
byres,TRUE
byrls,FALSE
byssi,FALSE
bytes,TRUE
byway,TRUE
caaed,FALSE
cabal,TRUE
cabas,FALSE
cabby,TRUE
caber,TRUE
